SMILES,VI,DVI
CC=CCCCCOCOCCCC=CCCC(C=Cc1ccccc1)C=CCCCOC(=O)CCCC=CC,208.7255762835854,130.01515331730073
CC=CCCC=CCCOCOCCC=CCCOCOCCC=CCCC(=O)CCOCC=Cc1ccccc1,208.71889703899845,152.6643207460662
COCCCCCOCC=CCCC(CCCCc1ccccc1)(CCCCc1ccccc1)OCCC=CCCC(OCCC=CCCOCOCCC=CCC(OCOCCC=CCCCOCOC)(c1ccccc1)c1ccccc1)CCC1CCCCC1,208.71552931585848,148.09300208111875
COCC=CCC=CCCCCC=CCC(C=CCCCCCOCCCC1CCCCC1)(C=CCCOCCC=CCCOCCC=CCOC)C=CCCCCCCOCCCC1CCCCC1,208.71476082830603,147.66245793249524
CCCOCOCCCCC=CCCOC(CC=CCCCOCOCCC=CCCC(CCc1ccccc1)OC(=O)CCOCOCCCOCOCCCOC)OCCC=CCCC(CCc1ccccc1)OCOC,208.71051763336845,154.1608124804552
O=C(CC(=O)OCOCCC=Cc1ccccc1)CC(C=CC1CCCCC1)(C=CC1CCCCC1)c1ccccc1,208.70735767114218,153.5491490494715
CCC(C=Cc1ccccc1)C=CCCCCCOCC=CCCOCC1CCCCC1,208.70002153209853,150.70952542042875
CCCOC(CC)CCOCC=CCCCCC=CCCOCCCCCOCOCCCCCc1ccccc1,208.6966616188956,148.74203532120623
CCCOC(CC)CCOCC=CCCCCC=CCCOCCCCCOCOCCCCCOCOCCCCCc1ccccc1,208.6966616188956,148.74203532120623
CC=CCCC=CCCC=CCCCOCCC(C=CCCC=Cc1ccccc1)OCOC(=O)CCOCCC=CCCC=Cc1ccccc1,208.69143255719143,162.69307080400932
COCOC(C=CC1CCCCC1)(C=CCCOCCCCC(=O)OC)c1ccccc1,208.69050661144797,154.4223270107115
CCCOCC=CCCC=CCCOCCCOCCC(C=Cc1ccccc1)OCOC(=O)C1CCC(CCC=CC2CCCCC2)OC1OCOC,208.68985085610737,149.81129266210024
CCCCOCCCOCCCCCCC=CCCC=CCCC(OCc1ccccc1)C1CCCCC1,208.68957567848256,154.78194572208193
COCOC(CC=CCCCOCCCCC=CCC(COCOCC1CCCCC1)(OCOCC1CCCCC1)c1ccccc1)OC,208.6842572339316,153.23511758428174
CC=CCOCCCCC(=O)C=CCC(CCOCC=CC1CCCCC1)OC(C=CCCC=CC1CCCCC1)(OCOC=O)c1ccccc1,208.681140632019,148.93331027143768
CC=CCCC=CCCC=CCCCCCC=CCC(CCOCCCC(c1ccccc1)c1ccccc1)OCOC,208.68018485019888,158.0736578332662
C=CCCCC=CCCOCOCCC=CCCOCCC=CCC(CCC1CCCCC1)(CCC1CCCCC1)c1ccccc1,208.6792122516942,146.6155905313544
CCCCCCCC=CCCC=CCCCCC=CCC(OCOCOC(CC=CCCc1ccccc1)c1ccccc1)C1CCCCC1,208.66626264543962,147.5369873539988
CC=CCC(CC=CCCCOCCCC=Cc1ccccc1)OCOCCCCCCOCc1ccccc1,208.66435432368107,157.69156286065132
CCCOC(CC)CCOCC=CCCCCC=CCCOCOCCCCCOCOCCCCCOCOCCCCCOCOCCCCCc1ccccc1,208.65919855893304,148.3470331847531
COCOC(C=Cc1ccccc1)(COC)OCCCOCCC(CCc1ccccc1)(OC)c1ccccc1,208.65452496268827,108.7737189877399
CCCOCC=CCCC=CCCOCCCOC(C=CC1CCCCC1)(C(=O)OC(CC=CC)CC(=O)OC)c1ccccc1,208.65425132481272,153.5143174987794
CCCOCOCCCCC=CCCOCC=CCC(OCOC)C1CCCCC1,208.65351735606507,141.26575011559584
CC=CCCCOCCCOC(CC(CCC=CCCCOCCCOCCC(C=Cc1ccccc1)OC)OCCCOCCCCc1ccccc1)C1CCCCC1,208.64596647600075,150.89626831630812
CC=CCCCOCCCCCOC(CCC1CCCCC1)OC(C=CCCCCOCC=CC(CC=CCOC)OCc1ccccc1)C1CCCCC1,208.64303885023693,174.4117482807962
CC=CCCCCC=CCCOCCCOCCC=CCCOC(C=CCCC=Cc1ccccc1)(C=CCCC=CCCC(OCCCc1ccccc1)C1CCCCC1)CCOCC1CCCCC1,208.6309483871444,156.39254105897933
CC=CCCCCC=CCCCCC=CCCCOCC=CC(O)CC=CCOCOCCCOCOCCCOCOCCC,208.628475923313,165.05448310463186
CCC=CCOC(CC=CCCCC1CCCCC1)(CC=CCC(OCCC(c1ccccc1)(CCCC)OCc1ccccc1)(c1ccccc1)c1ccccc1)CC,208.62797629625808,162.2595967627277
CCCCCOCCCCCOCC=CCCCCC=CCC(OCC=CC1CCCCC1)(COCOC(c1ccccc1)c1ccccc1)C1CCCCC1,208.6266437906488,160.78282230192463
C=CCCCCCCOCOC(=O)CCOCCCOCOC(CC=CCC(=O)OC)CCOCCCOCOC(CC=CCCCOCOC(=O)CC=CC)c1ccccc1,208.6209242620132,121.630711042907
CC=CCCC=CCCOCCCOCCCOC(C=CC1CCCCC1)OC(C=CC1CCCCC1)OC,208.60935463117613,154.26784892594276
CC=CCCC=CCCC=CCCCCC=CCC(C=CCC(OCCC=Cc1ccccc1)(OCOC)c1ccccc1)OCCC=Cc1ccccc1,208.60852551168364,152.78180162442106
CC=CCCC=CCCC=CCCCOCCCCC=CCCOC(C)=O,208.60556008901602,159.8916936024015
COCOCCCC=CCCCOCCCOCCCOCCCOC(C=CC1CCCCC1)(OCCCC=CCOC)OCOC,208.60501481229727,142.42097104683674
COCOCCCC=CCCCOCCCOCCCOC(C=CC1CCCCC1)(OCCCC=CCOC)OCOC,208.60501481229727,142.42097104683674
COCCCOCC=CCCC=CCCCCC=CCC(OCOCC1CCCCC1)(OCOCC=CC1CCCCC1)c1ccccc1,208.60313867466405,156.00627147617294
CCCC=CCC(CC=CCCOCC=CCCC(OCc1ccccc1)C(=Cc1ccccc1)OCc1ccccc1)OCc1ccccc1,208.6018929035134,157.41576193479062
C=CC(CCOCOCc1ccccc1)(OCOCc1ccccc1)CC(CC=CC(=O)OCCCO)c1ccccc1,208.58647085658035,160.6739667856319
CCCOCOCCCC=CCCC=CCCOCOC(=O)CC(CC=CCOC)OCC=CCCC=Cc1ccccc1,208.5793800807207,154.69658608028342
CC=CCCOCCCC=CCCCCCC=CCCCCC=CCCCOC(=O)CC(CCc1ccccc1)OC(CC(=O)C=CCCOCOC(=O)CC(C=Cc1ccccc1)CCc1ccccc1)CCc1ccccc1,208.5787786502379,148.31758959451307
C=CCCCC=CCCCCOC(C=CCCOCOCCCCC(C=Cc1ccccc1)(CC)c1ccccc1)OCCC(C=Cc1ccccc1)(CC)c1ccccc1,208.57737740901084,151.5437334917888
COCCC(CC=CC1CCCCC1)(OC)CCC=CCCC(CCC=CCCCOCC(CC)(OCCC=CCOCCC=CC1CCCCC1)OCCC=CC1CCCCC1)(CCc1ccccc1)CCc1ccccc1,208.5756612575874,159.47998324999529
CCCOC(CC)CCOCC=CCCC=CCCC=CCC(O)(CCC1CCCCC1)CC(OCOC(=O)CCc1ccccc1)CCC1CCCCC1,208.5754489838161,149.06335598778549
COCOCCCCCOCOCCCOCOC(CCOCC=CCC(OCc1ccccc1)C=Cc1ccccc1)(C(=O)c1ccccc1)c1ccccc1,208.57328303808683,150.57229324495322
CC=CCCCCC=CCCOCCC(CCOC=O)OCC=Cc1ccccc1,208.57121099054143,149.33773331459997
CCCOCOCCCC=CCCOCCC1OC(C=CC2CCCCC2)CC(OC)O1,208.57119523474566,153.77294775760336
CC=CCCCC=CCCOCCCC=CCC(=O)OCCC=CC(C=CCCCOCCCCOCCCCc1ccccc1)(C(=O)OCCC=CC)CCCC=CC,208.56600654360298,126.75988167411224
CCCOCC=CCCOCC=CCCOC(C=CCC(CCOCOCc1ccccc1)(CCOCOCc1ccccc1)CCOCOCc1ccccc1)(CCOCOCc1ccccc1)C(OCOC(c1ccccc1)(c1ccccc1)c1ccccc1)OCCC(c1ccccc1)c1ccccc1,208.5597166703861,172.64347269705038
COCOCCC(=O)C=CCCOC(C=CC1CCCCC1)(C=CC1CCCCC1)OCCC=Cc1ccccc1,208.55610816535486,167.74083992608314
COCOCCC(CC(OC)OC(C=CC1CCCCC1)(OCC=CC1CCCCC1)C=CC1CCCCC1)OC(C=CC1CCCCC1)(OC)C=CC1CCCCC1,208.5487912512577,147.4997857301775
CCCOCCCC=CCCCOCOCCC(CC)OC(C=CC1CCCCC1)OC(C=Cc1ccccc1)C1CCCCC1,208.54850701825416,160.1792412540212
CC=CCCC=CCCC=CCCC=CCCCOC(C=CC1CCCCC1)(CC(=O)c1ccccc1)OCCC=Cc1ccccc1,208.5458823804767,169.9403375646744
CC=CCCOCCCOCCC(CCc1ccccc1)CC(O)CC(COCC=CC1CCCCC1)C1CCCCC1,208.54160304133717,98.3623182049332
CC=CCCOCCCCC=CCCOCOCCC(C=CC1CCCCC1)C1CCCCC1,208.53802631508674,148.61850578504672
CC=CCCC=CCCCOCCC=CCCOCOCCC(C=CC1CCCCC1)C1CCCCC1,208.53802301299055,147.2569921706283
CC=CCCCCOCOCCCCC=CCC(CCOC(CCc1ccccc1)c1ccccc1)OCOC,208.5370001127259,151.60319833418225
CCCC=CCCC=CCCCCCCC=CCC(CCC=CCCC=CCC(=O)OCOCc1ccccc1)OCc1ccccc1,208.53550650453238,125.27388208325262
COCCCCCOCC=CCCC(CCCCc1ccccc1)(CCCCc1ccccc1)OCC=CCCC(OCC=CCCC(OCc1ccccc1)(c1ccccc1)c1ccccc1)CCC1CCCCC1,208.53484533966696,145.71129836963797
CCC=CCCCC=CCCCCCC=CCCCOCC=CC(CCOC(CCc1ccccc1)CCCCc1ccccc1)OCCCCc1ccccc1,208.53278155448234,152.31636204201558
C=CCOCCCC=CCCCOCOC(CCc1ccccc1)CC(OCCCC=CCCCOC(C=CCCC1CCCCC1)c1ccccc1)c1ccccc1,208.52544582319425,160.86090704943442
COCOCOCCCCC(C=Cc1ccccc1)(C=CCC(C=Cc1ccccc1)OC)CC(=O)O,208.52510210209232,144.62603111246835
CC=CCCC(O)(CCC=CCCCCOCC=CCCC(CCC=CC)OCC1CCCCC1)c1ccccc1,208.5245265386551,155.9182783169474
CCC=CCCC=CCC(C=CCC=COCC1CCCCC1)CC(C=CCCC(=O)OC)(C=CC1CCCCC1)OC(=O)CC=CCOC,208.52280052808666,147.21623581730384
CCCOCOCOCOCCCCCC=CCCOCCC(C=Cc1ccccc1)(C=CCCCC=COCc1ccccc1)C(=O)C=CCCCCC=COCOCc1ccccc1,208.5192779521224,140.12746977471286
CC=CCCOCCCCC=CCCCC=CCCCC(C=CCCCC1CCCCC1)CC(=O)CCCCOCc1ccccc1,208.51276193584516,144.17660169411946
CCCOCOCOCCCOCOCCCC(CCC=Cc1ccccc1)(C=CC1CCCCC1)OC(=O)C=CC1CCCCC1,208.49739885692898,158.94045813355703
CCCC=CCCOCCCOCC=CCCCC=CCC(CC(CCc1ccccc1)C1CCCCC1)OCOC(c1ccccc1)c1ccccc1,208.49648400920293,141.80196984884626
CCCOCOCCCC=CCCCCCCC=CCCOCOCCC=CC1CCCCC1,208.48928531884044,146.0327366758286
CCCOCC=CCCCCCCCCC(C=CC1CCCCC1)OCCC=CC,208.48508770067087,148.28832572517578
CC=CCC(C=CCC(CCC=Cc1ccccc1)OCOCc1ccccc1)C(OCOCc1ccccc1)c1ccccc1,208.4829548458692,149.96447056022473
CC=CCCCCCCCCC=CCC(OCC=Cc1ccccc1)(COCOC)C(C)C,208.4806830168346,163.8337731618318
CC=CCCC=CCC(C=CCC(CC=CCCC=Cc1ccccc1)(OC)CCCC(C=CCCC=Cc1ccccc1)(OCC1CCCCC1)c1ccccc1)OC(=O)CC,208.477059838402,155.84409990433636
CC=CCCC=CCCC=CCCCC=CCC(CCOC(c1ccccc1)(c1ccccc1)c1ccccc1)OCCC=Cc1ccccc1,208.47478420927894,160.2215331085556
CC=CCCOCCCCCOCC=CCCOCC=CCC(CC=CCOCOCCC)(CC=CCOCOCCC)CCCC(OCCCC=Cc1ccccc1)(CC)c1ccccc1,208.47259320879257,169.05282344056255
CCCOCOCCCOCCCOCCCOCCC(OCC1CCCCC1)(C=CCCC=CCCC(OCCCOC)(CCc1ccccc1)c1ccccc1)c1ccccc1,208.47083792518129,139.2338030523801
CCCCCOCOCCCC=CCCCCC=CCC(CCc1ccccc1)OCOC(CC=CCOCCC=CCCC(=O)OC(C)=O)CCc1ccccc1,208.47083681977838,152.797715772895
CC=CCCCCOCOCOCCCCCCCCCCCOC(C=CC1CCCCC1)(C=Cc1ccccc1)OC(=O)CC(CC(=O)C1CCCCC1)CC(=O)C1CCCCC1,208.4691745105712,152.2317828641728
COCCCC=CCCC=CCCCCCOC(C=Cc1ccccc1)OC(C=CC1CCCCC1)CC(=O)O,208.4678876227828,155.50241516329186
CC=CCCCCOCCCC=CCCOCC=CCC(CC=CCOCCCCC)(CC=CCOCOCCCCC)CCCC(OCCCCC)(CC=CCOCCCCC)c1ccccc1,208.46514515763397,152.87966246213057
COCCCC=CCC(CC)OCOCCCC=CCC(C=CCCCOC)(CCCCOC)C1CCCCC1,208.46478051051162,142.08981906967847
CC=CCCC(CC(=O)OCOCCCC=CCCCOCCCC=CCCCOCCCC=Cc1ccccc1)(OCOC)c1ccccc1,208.4640804030027,139.5524724402785
COC(CC=CCC(C=CCCCC=CCCCC(OCc1ccccc1)C=CCCC=CC1CCCCC1)OC)(OC)c1ccccc1,208.457726250096,152.97266051779823
COCCCOCC=CCCCCOC(CC)C=CCC(C=CCC(=O)O)C=Cc1ccccc1,208.45751790321475,152.5379377954482
COCC=CCCCCOCC=CCCOC(C=CC1CCCCC1)(C=CC1CCCCC1)COCCCC=CCC(CCOCC1CCCCC1)(C=CC1CCCCC1)C=CC1CCCCC1,208.4574277597125,145.7526902877334
CCCC=CCCC=CCCC=CCCOCCC(C=CCCCC1CCCCC1)OCc1ccccc1,208.45626183429363,152.66190807383217
CCCC=CCCOCOCCCC=CCCC=CC1CCCCC1,208.4539685047819,145.29781686696072
CC=CCCC=CCCCC=CCCC=CCCCOCOCCC(=O)CCOCOC(CCC1CCCCC1)CCC=Cc1ccccc1,208.44345966763214,163.24063463323054
CCCC=CC(C)(O)CC(C=CC1CCCCC1)CC(C=CC1CCCCC1)(C=CCOCCC(CCc1ccccc1)(CCOCC1CCCCC1)CCOCC1CCCCC1)C=CC1CCCCC1,208.43784825214703,144.25273277276742
COCCCCCCCOC/C=C/CC(OCOCC1CCCCC1)(C(=O)CC=CCC(=O)O)c1ccccc1,208.43476926235988,150.6392382169906
COCCC(C=Cc1ccccc1)OC(CC=CCCC=CCC(OC)(CCc1ccccc1)OC)C1CCCCC1,208.42555029793053,156.47872711959778
CC=CCCOC(C)=O,208.42300823863073,153.81102683667794
COCCCOCCCCOCCC(C=CCCc1ccccc1)OC(=O)CC(=O)CC(C=CCCC=CCCCOCOC(=O)CC(C=CCCC=CCCC)C=CC1CCCCC1)C1CCCCC1,208.41946027518546,111.60206365278468
CC=CCCC=CCCOCCCOCCCOCCCOC(C=CC1CCCCC1)OC(C=CC1CCCCC1)OC(C=CC1CCCCC1)OC,208.41373467552108,154.4103517166415
CC=CCCOC(CC=CCCCOCCCC=CC1CCCCC1)(CCC1CCCCC1)OCCCCC=CCCCO,208.41346606426185,138.30006348925517
CC=CCCOCOCCCC=CCC(CC(CC=CCOC)CC(c1ccccc1)c1ccccc1)CC(CC=CCOC)OCOC(C=CC1CCCCC1)(CC=CCOC)CCOC,208.41026799175037,161.14518758659207
COCC=CCC=CCC(C=CC1CCCCC1)OCOC(CC=CC(=O)CC=CC)OCOC(CCc1ccccc1)OC(CCc1ccccc1)c1ccccc1,208.40983559479815,133.50199829133317
COCCCCC(C=CCCC1CCCCC1)(OCCC=CCCCOC)OCCC=CCCC1CCCCC1,208.40103999006038,148.0163089734674
CC=CCCCC=CCC(=O)OCCC=CCCCCCOCOCCCCCC=CC,208.40059653849684,149.52097580832483
CCCOCCC(CCC=CCCC=CCCC=CCCCC(C=CC1CCCCC1)COCOC)OC(c1ccccc1)(c1ccccc1)c1ccccc1,208.39737618826857,164.85705213456887
CCCOCCC(CCC=CCCC=CCCCC(C=CC1CCCCC1)COCOC)OC(c1ccccc1)(c1ccccc1)c1ccccc1,208.39737618826857,164.85705213456887
COCCCCCCCCCOCC=CCCC(C=CC1CCCCC1)(C(=O)OCC1CCCCC1)c1ccccc1,208.39678600432842,150.8575108580609
CCCC=CCCOCCC(CCOC/C=C/CCCC(CC)OC(C=CC1CCCCC1)(c1ccccc1)c1ccccc1)OCOCCC=Cc1ccccc1,208.39519652094265,158.2730210269532
CC=CCCOCC=CCCOCCCCC(OC)(c1ccccc1)C1CCCCC1,208.38643759845098,159.65720299230998
CCCOCCCCCCCC=CCCCCCC=CCCCOC(CC=Cc1ccccc1)(COC(=O)C=Cc1ccccc1)COC(=O)C=Cc1ccccc1,208.3784514718821,164.41004726363036
COCC=CCCC=CCCCCOCCCCC(C=CC1CCCCC1)(OCOCCCOC)C1CCCCC1,208.37667064552633,138.46863707496001
CC=CCCCOCCCC=CCCCOC(CCOC(CCc1ccccc1)c1ccccc1)OC(CC(=O)C=CCCCCOCOC(C=Cc1ccccc1)C1CCCCC1)C(=O)C=CCCCOCOC(C=Cc1ccccc1)C1CCCCC1,208.36397501559475,150.48999793441138
CC=CCCOCOCCCC=CCCCOCOCCCC=CC(C=Cc1ccccc1)OCC,208.36053166530317,159.0445398049487
COCOCCCOCCCC=CCC(CC(OCOC(C)=O)C1CCCCC1)OCOC,208.3501536823179,149.95782104897972
C=CC(C=CC1CCCCC1)(C=CCCCC=CC(=O)CC(CC)OC(=O)CC(O)CC(=O)OC)OCOC(C=CC1CCCCC1)(C=Cc1ccccc1)C=CC1CCCCC1,208.34324123684078,111.5764696355178
CC/C=C\CCCCCC=CCCOCOCC=CCCC1CCCCC1,208.3369207670249,144.70696921365382
CCCOCCC(CC=CCCCCC1CCCCC1)OCOCCC(CC=Cc1ccccc1)OC(CCCCc1ccccc1)(CCCCc1ccccc1)OCOCCCCc1ccccc1,208.33440654531236,156.34580507931463
CCCOCCCCCCCC=CCCOCCCC=CCCOC(=O)C=CCC(C=CC1CCCCC1)(OC)CCC(CCC(c1ccccc1)(c1ccccc1)c1ccccc1)OCCCc1ccccc1,208.32865515059711,81.78177955526533
CC=CCCC=CCCCCOCCCC=CCC(C=CC1CCCCC1)(OCC=CCCCC(=O)OCOC)C(CCOCCC=CCCC1CCCCC1)(CC=CCCC1CCCCC1)c1ccccc1,208.3230463093467,145.49035596767675
COCOCOC(C=CC1CCCCC1)(C=CCCC=CC(=O)OCCCCCOCC=CC1CCCCC1)CCC1CCCCC1,208.31964653004766,144.17315249732394
C=CCOC(CCCC=CCCCC(O)(C=Cc1ccccc1)CCOCCC=CCOCCC=CC)(C=Cc1ccccc1)c1ccccc1,208.3146983536207,162.52569721948217
CCCOCOCCCOCOCCCOCOC(C=CC1CCCCC1)(CC=CCCCOC(C=CC1CCCCC1)(CC=CC(O)CC=CC1CCCCC1)OCC=CC1CCCCC1)OCC=CC1CCCCC1,208.31432563740753,169.20566656437566
COCOCCCC=CCCCOCCCOCCCOCCCOC(C=CC1CCCCC1)(OCCCC=CCC(C=CC1CCCCC1)OC(=O)c1ccccc1)OCCCC=CCCCOCOC,208.31277410596346,154.78286160886188
COCCCC=CCCC=CCCCOCOC(C=Cc1ccccc1)OC(=O)CC=CC1CCCCC1,208.3119418893076,128.59912336034498
C=CCCOCCC(C=C)CC(CC)C=CCCOCOCC=CCC(C(=O)c1ccccc1)(COCOCOC)c1ccc(OC)cc1,208.3101388655251,150.92846589031612
C=CCOCCCC=CCCC=CCCC(C=CC1CCCCC1)OCC=CCC(OCC=CCOCC=CCCCOCC=CCOCCCCC1CCCCC1)OCC=CCCOCC=CCOCC=CCOCCCCC1CCCCC1,208.30677087695577,136.12164575478005
CCCCCC=CCCC=CCC(=O)C=CCC(C=CCCCCCC1CCCCC1)(CC=CCCC=CCCC)CC(=O)C=CC1CCCCC1,208.2991007509964,142.73442172560246
CC=CCCOCCCOCCC=CCCOCCC(C=Cc1ccccc1)OC(CC=CCC(CCOC(CC)(CC)c1ccccc1)OC)OC,208.29548417421196,139.98603530129208
CC=CCCC=CCCC=CCCC(C=CCCCCCCC=CCOCOCCCOC)OCCC(CC=CCOC)OCc1ccccc1,208.28928828790663,145.66310215186994
CCCOCC=CCCOC(C=CCCCCC=CCCCC=Cc1ccccc1)(C=CCC(C=CCCCCC=Cc1ccccc1)OCCC=CCOCCC)OCOCCC=CCOCCC,208.28708826695134,148.7997833723314
CC=CCCC=CCCOCOCC=CCC(CCc1ccccc1)OCCCC,208.2870418270088,146.71774979155217
CCCCCOCOCCCCCOCCC(C=CC1CCCCC1)OCCC1CCCCC1,208.28450512417191,147.03477090784065
COCCCOC(C=CC1CCCCC1)(OCC=CC)OCCCOC,208.28446326794418,150.22112220391344
CC=CCCC=CCCC=CCCC(C=CCCCCCC=CCOCOCCCOC)OCCC(CC=CCOCOCCCOC)OCc1ccccc1,208.28393037668684,145.45475988497535
CC=CCCCCCCC=CCCOC(C=CCCC(=O)OC(C=CCCC(=O)OC(C=CCCC(CCOCC1CCCCC1)C=Cc1ccccc1)OC(=O)CCc1ccccc1)OC(=O)CCc1ccccc1)C=CC1CCCCC1,208.27080145334753,132.61746516833307
CCC=CCOC(C=Cc1ccccc1)(c1ccccc1)C1CCCCC1,208.25986144550257,154.80810823189714
CC=CCCOCC=CCCCCCCC=CCC(O)CC(O)C(C=O)O,208.2590501020326,142.7087525062107
COCC=CCCOCOC(C=CCCCCOCC=CCC(=O)c1ccccc1)C1CCCCC1,208.25637866180355,137.94783337472418
CC1OC1CCCCCCCCCO,208.25525922207922,151.5636179061608
CCCCCCC1(C=CCC(OC)c2ccccc2)C=CCC(CCCCC)(OC)O1,208.25067418723816,155.59697552290072
C=CC(=O)OC(CC(=O)CCOCC=CCCCC(=O)CCC1CCCCC1)c1ccccc1,208.24825047674537,160.3060660590272
COCC=CCCC(OCOCC1CCCCC1)(OCOCC1CCCCC1)c1ccccc1,208.2470811719072,153.59370095858867
CCCC=CCCC=CCCCCCC=CCC(CC=CCCCOCOCCCCCOCOCCCCCOC)OCc1ccccc1,208.24159588168993,151.1951882215769
CC=CCCOCOCC=CCCCCCCC=CCC(CC=O)(OC(C=CC1CCCCC1)(CC=O)OC)OC(C=CC1CCCCC1)=CCOCCCC=CC,208.23764470992302,171.73981167377895
C=CCCC=CCOC(C)C,208.23755029355516,161.51672722333203
CC=CCCOCCCCCCCC=CCCCCOC(CC=CCCC=CCOCCC=CC)OC(CCc1ccccc1)CCc1ccccc1,208.23688661299852,153.43185803443384
COCCC(CCOCC=CCCCCOC(C)=O)(OCc1ccccc1)c1ccccc1,208.2323497624087,144.38965095668354
CCCOCC=CCCCCCCOCC=CCCCC(CCOCCCc1ccccc1)(CCOCCCc1ccccc1)OCOC,208.22895070639333,152.4536995955682
COC(CC=CCCOCCC=CCCC=CCCC=CCCCOC(CCC=Cc1ccccc1)(C=CCCC=Cc1ccccc1)c1ccccc1)OC,208.2250028603255,151.71689671586432
COCOCCOCC=CCC(C=CC1CCCCC1)(C=CC1CCCCC1)OCCCC=CCC(OCc1ccccc1)(C=CC1CCCCC1)c1c(O)ccc(C)c1O,208.22002928145832,161.12915326053658
CC=CCCC=CCCCCOCC=CCC(CC=CCCOCOCCC=CCCCOCC1CCCCC1)OCc1ccccc1,208.2195131204847,154.7633980057742
CCC(=O)C=CCCOCCCCCCC=CCC(CCCCC=Cc1ccccc1)CC(O)CC(=O)CCCCOCOCOC(c1ccccc1)(c1ccccc1)c1ccccc1,208.21611563613345,151.24906667257153
CC=CCCOC(C=CCCC=CCCC=CCCC=Cc1ccccc1)C=CCCC=CC(C=CCCC=Cc1ccccc1)OCCC=CCCCOC,208.21468041938644,160.4584163997387
CC=CCCC=CCCC=CCCOCC=CCCOC(C=Cc1ccccc1)C=CCCCOC(C=Cc1ccccc1)C=CCCCOC(C=Cc1ccccc1)C=C,208.21079178376203,159.37045073047977
CC=CCCC=CCCCC=CCCCCOC(CC=CCOCC=CCC(CC=CCOCCCCC)OCc1ccccc1)(OCc1ccccc1)C1CCCCC1,208.20928366962983,144.610409688185
CC=CCCCCOCCC=CCCOCCCCC1CCCCC1,208.20822490252226,152.50891394596366
COCC=CCCC=CCCCOCCCCC=CCCCOCOC(CC(OCOC(C)=O)C1CCCCC1)OC,208.2046631022388,151.02220152963181
CC=CCCOCCCCCOCOCCCCCCOCCCCCOCCCCC=CCC(CC=CCOCOCCCCC)(CC=CCOCCCCC)CCCC(OCCCCC)(CC)c1ccccc1,208.20244425603153,152.82740376711624
COCCCOCOCCCC=CCCOCOCCCC=CCCC(=O)c1ccc(OC)cc1,208.197768855543,153.37739152100355
CCCC=CCCC=CCCCOCOCCC=CCCOCCC=CCCCCOCc1ccc(C2OCC(CCOCC3CCCCC3)O2)cc1,208.19572257073614,154.4093598199952
C=CCCCC=CCCOCCC(CCOCCC=CCCCOC(=O)c1ccccc1)(CC=O)CCc1ccccc1,208.19305675608783,155.6455613895789
CC=CCCCCOCCCCCC=CCC(C=Cc1ccccc1)OC(=O)CCCOCCC(C=CCCCc1ccccc1)OC(=O)C=CCCCOCCC(C=CCCc1ccccc1)OC(C=CCCc1ccccc1)OC(C=CCCc1ccccc1)CCOCCCOCCCOCCCOCCCOCCC(=O)OCCCOCCCOCCCOCCCc1ccccc1,208.1923246853941,95.58321623588726
CCC=CCC=CCCC=CCCOCC=CCCCOC(C=CC1CCCCC1)CCOCOC(c1ccccc1)c1ccccc1,208.18531863439836,145.70700961145465
CCCC=CCCOCOCCCCCOCCCCCOCCCCCOC(C=Cc1ccccc1)(CCC=CCCC=CCCCOC(C=CCCC=CC1CCCCC1)(CCc1ccccc1)c1ccccc1)c1ccccc1,208.18446351676752,144.45732248766802
COCOCCC(CCOCCCC1CCCCC1)(OCOCCC=CCCCC(=O)OCOCCC=CCCCCOCOC(=O)C(CC=CCCc1ccccc1)OCOCCC=CCCc1ccccc1)C1CCCCC1,208.18163876389983,128.65708913876998
CC=CCCOCCCOCCCCCC=CCC(C=CCCOCCCc1ccccc1)OCOCCC=CCCC1CCCCC1,208.18060517296243,155.25230190859185
CCOC(C=CC1CCCCC1)CCOCOCCC1CCCCC1,208.18005527602705,143.8638278035234
CC=CCCC=CCC(=O)OC(CCCCC=CC1CCCCC1)COCOCCCC=CC1CCCCC1,208.17051763543859,147.19711723420863
CC=CCCCCC=CCCCCCC=CCCC(OCCCCCOCOC/C=C/c1ccccc1)(C(=O)CC(CCC1CCCCC1)OCCCCCOCc1ccccc1)c1ccccc1,208.16290256893245,154.68325056840013
CC=CCCC=CCCOCC=CCCC(CCC1CCCCC1)OCOC(CCC1CCCCC1)CC(=O)CC(CCOCOCC=CCC(CCC1CCCCC1)c1ccccc1)OC(=O)c1ccccc1,208.16269292016807,148.67318234485407
CC=CCCOCC=CCCC=CCCC=CCCC=CCC(CCC=CCCCOCOCCCCCCC=CC1CCCCC1)(OCOC)OCOC,208.16172702936055,143.7535599067807
CC=CCCCCOCCC(C=CC1CCCCC1)OCCC=CCC(OCCC=Cc1ccccc1)(C=Cc1ccccc1)C1CCCCC1,208.16122051082,144.21003009335712
CC=CCCCCOCOCCC=CCCO,208.15632650709014,150.47694355810867
C=CCOCOCCCOCCC=CCCC=CCCC=CCCCC=CCCCCC=CCCCCOCc1ccccc1,208.1496592357612,152.5005559160244
COCOCCCCC(C=CCCC=CCCC=CCCC=CCC(OCOCCCOCc1ccccc1)OC)(C=CCCC=CCCC(c1ccccc1)c1ccccc1)OCOC(c1ccccc1)c1ccccc1,208.1468243777875,156.9343788863047
